Run
Judge
Topic Num,TweetID,Tweet
MB009,31180454363140096," RT @tweetmeme Russell Pearce Recall, Part Two, Drops Monday http://bit.ly/eOWaOH","=HYPERLINK(""http://bit.ly/eOWaOH"",""LINK"")"
MB009,31175771682770945," @Michael_Pratt At the Toyota Speedway for the #NASCAR Toyota All-Star Race – tweeting about the race #ntass (happy #followfriday) RT please",
MB009,31164292132773888," Used #TOYOTA #COROLLA cars recently added http://bit.ly/cGEmZT","=HYPERLINK(""http://bit.ly/cGEmZT"",""LINK"")"
MB009,31162866937626624," Zorbak: "Recall them all! Issue an immediate redisign!"",
MB009,31148402372775936," I'm at Toyota Tsusho Forklift (Thailand) Co.,Ltd in Ban Kao http://gowal.la/c/3rvuo","=HYPERLINK(""http://gowal.la/c/3rvuo"",""LINK"")"
MB009,31138865183985664," Challenger exploded 25 years ago today. I remember exactly where I was - can recall it like it was yesterday.",
MB009,31135295155998721," Hyundai-Kia Overtakes Ford, While good morning Threatens Toyota in 2010 Global Sales http://bit.ly/eISU1e","=HYPERLINK(""http://bit.ly/eISU1e"",""LINK"")"
MB009,31123847356874752," DePuy Hip Recall May Have Escalated: Not long ago, the American public was shocked with the knowledge that Johns... http://bit.ly/essG73","=HYPERLINK(""http://bit.ly/essG73"",""LINK"")"
MB009,31121486810972161," @hemekadiamond you & I owe each other a trip to zuma beach if I recall",
MB009,31110349507792896," RT @_MoneyMknRon Last time i recall me and @AV2Fresh rape the dice game on #2fuckniggas...i member that too",
MB009,31108362653401088," @vonslatt I don't know, myself. Attributed to @cmpriest by a few, but I seem to recall her denying she said it first...",
MB009,31105805528862720," CFIA : Food Recall http://goo.gl/fb/s4bho","=HYPERLINK(""http://goo.gl/fb/s4bho"",""LINK"")"
MB009,31102538115710977," Toyota? RT @SammYxes: I'm not a limited edition... Buh d only 1 of my kind!!! *word*",
MB009,31101599648579584," @jeffstrater @MazdaUSA I saw one driving around the other day and thought it looked really cool. Sorry Toyota. :-)",
MB009,31100548908318720," Dear Desert Toyota; your not so subtle advertising everywhere is obvious",
MB009,31094640824287232," @mattklewis As I recall, the Muslim Brotherhood only compromises about 20% of the population. This has the makings of a secular revolution.",
MB009,31093512627814400," @Charonqc I recall that the gates of Castle Charon have remained closed since 1746? #traquair",
MB009,31088991872753665," Not at all how I planned to spend my day...if you recall my morning tweets. I had shit to do.",
MB009,31059921093009408," 1-yr ago today headline: No need to panic, Toyota tells owners; Sticking throttle sparks recall -- this week more of the same.",
MB009,31058894520328192," I'm at Central Florida Toyota (11020 South Orange Blossom Trail, Orlando) http://4sq.com/ekY7wi","=HYPERLINK(""http://4sq.com/ekY7wi"",""LINK"")"
MB009,31056643567390720," @borislee_LEGEND How was your visit to Valdosta Toyota?",
MB009,31043025631191040," Teabaggers Flooding Into Arizona To Recall Sheriff Who Called For Civility http://tric.es/eLXD0s","=HYPERLINK(""http://tric.es/eLXD0s"",""LINK"")"
MB009,31042162497945600," Travis Pastrana strapped in and ready to take his first NASCAR laps in the Boost Mobile Toyota. http://plixi.com/p/73068082","=HYPERLINK(""http://plixi.com/p/73068082"",""LINK"")"
MB009,31042132898750466," Forgotten strings recall Holocaust horror - http://bit.ly/dRHgOI #cnn #jorthIHS","=HYPERLINK(""http://bit.ly/dRHgOI"",""LINK"")"
MB009,31024951817404416," Corporate: Toyota Phil. warns Tokyo on duty-free entry of small cars http://is.gd/LFJL0B","=HYPERLINK(""http://is.gd/LFJL0B"",""LINK"")"
MB009,31024939490344960," @Frozen_DK I think so, but I don't recall off the top of my head.",
MB009,31023435798806528," Another one! Toyota Joins Chain Store Reaction! http://www.callandresponse.com/blog/?p=1515","=HYPERLINK(""http://www.callandresponse.com/blog/?p=1515"",""LINK"")"
MB009,31015707000967168," Educators recall legacy of teacher who died in Challenger disaster http://chtr.it/9EuNx4 #space","=HYPERLINK(""http://chtr.it/9EuNx4"",""LINK"")"
MB009,31013314150539265," Players are arriving at Toyota Park - pre-season training is less than 100 hours away...",
MB009,31006961126350849," @BorisWatch That was Boris and his pro-car policies. I recall giving him flak for it at the time.",
MB009,31005037496893441," See frank giunta's Climber Catalyst profile. Now Recruiting for total recall corp http://clm.bz/6Sn0","=HYPERLINK(""http://clm.bz/6Sn0"",""LINK"")"
MB009,30993938307354624," @PhineasDelgado our teacher didn't really talk about it too much as i recall...but yeah, it made it kind of bonus freaky",
MB009,30967396416094208," @bigtiggershow #iwannaslap the Shit outta the driver of this red Toyota with the tag 9cal76 md tag your blinker Ben on turn please",
MB009,30955709122224128," toyota- a higher american built index than ford and chevy",
MB009,30954851865198592," Well if they could recall Mbeki... RT @Sentletse: Is it possible to keep Zuma in Ethiopia indefinitely and let Montlanthe run the country?",
MB009,30941240547614720," #Automotive #Cars US: Toyota not applicable output up 18% http://bit.ly/giaHn1","=HYPERLINK(""http://bit.ly/giaHn1"",""LINK"")"
MB009,30934970306396160," In Japan, Young Face Generational Roadblocks: A nation that produced Sony, Toyota and Honda ... http://bit.ly/hQPHcQ www.elocdigital.com","=HYPERLINK(""http://bit.ly/hQPHcQ"",""LINK"")"
MB009,30932486242443264," @kurifurinkan ...That actually sounds nice- I really can't recall a time where I've felt that way..hm.",
MB009,30916942428639232," TOYOTA: ****LOWERED TOYOTA TRUCK**** (Cartersville) $2000: I have a 1979 Toyota sr5 pick up truck ... http://bit.ly/fsPbBk #carsatlanta","=HYPERLINK(""http://bit.ly/fsPbBk"",""LINK"")"
MB009,30902997051506688," @Capetraffic, be careful- check year car for damages at Constantia P&P, Toyota Rav, CA495 988, damaged my door.",
MB009,30884219626459136," #Hawaii Department of Health issues food product recall list. Check your shelves for these products. http://freerangegourmet.com","=HYPERLINK(""http://freerangegourmet.com"",""LINK"")"
MB009,30882810914934785," Good afternoon ! Can't recall what time I slept. I couldn't put down the book I'm reading.",
MB009,30853093268652032," 2007 Toyota Camry Hybrid Sedan HYBRID (only 38838 miles) (Kingston): 2007 Toyota Camry Hybrid Sedan HYBRID Gas/E... http://bit.ly/ieXqsI","=HYPERLINK(""http://bit.ly/ieXqsI"",""LINK"")"
MB009,30848686644797440," Toyota Recall | United States Online News http://htxt.it/K7Kl http://bit.ly/f0BmL7 http://bit.ly/hjVBFW http://bit.ly/fDJgI4","=HYPERLINK(""http://htxt.it/K7Kl"",""LINK"")""=HYPERLINK(""http://bit.ly/f0BmL7"",""LINK"")""=HYPERLINK(""http://bit.ly/hjVBFW"",""LINK"")""=HYPERLINK(""http://bit.ly/fDJgI4"",""LINK"")"
MB009,30842372321443840," 96 toyota camry wagon parting out (Nashville) - $3 http://tinyurl.com/4kjkm2p","=HYPERLINK(""http://tinyurl.com/4kjkm2p"",""LINK"")"
MB009,30814504635863040," Ten Writers recall the Best Advice they ever received. Compiled by Richard Nordquist http://bit.ly/9YHv7H (via @Quotes4Writers)","=HYPERLINK(""http://bit.ly/9YHv7H"",""LINK"")"
MB009,30809764669689856," TOYOTA: 2005 Toyota Tundra 4x4 (Conyers) $16500: 2005 Toyota Tundra SR5- 4x4.V8, Automatic,79k mile... http://bit.ly/giMIbg #carsatlanta","=HYPERLINK(""http://bit.ly/giMIbg"",""LINK"")"
MB009,30809161793015808," @Jacobunny hmm yeah i vaguely recall seeing something about that, can't rmbr title either",
MB009,30806877315010560," Used car recently added: #TOYOTA #RAV-4 only £7500 http://bit.ly/hH4bnO http://twitpic.com/3u0vme","=HYPERLINK(""http://bit.ly/hH4bnO"",""LINK"")""=HYPERLINK(""http://twitpic.com/3u0vme"",""LINK"")"
MB009,30801201964515328," Commercial for hip replacement recall. #pause Is that your hip, Mr. Actor Man? I'm no medical expert, but... http://twitpic.com/3u0oun","=HYPERLINK(""http://twitpic.com/3u0oun"",""LINK"")"
MB009,30799302041280512," Toyota recalls 1.7 million Lexus GS and IS vehicles - Detroit News http://ow.ly/1b3YNe","=HYPERLINK(""http://ow.ly/1b3YNe"",""LINK"")"
MB009,30794726584094721," Glas Scapes Window Graphics - Western Patriot [98-04 Toyota Land Cruiser] http://bit.ly/hidjOL","=HYPERLINK(""http://bit.ly/hidjOL"",""LINK"")"
MB009,30785957712105472," How to fund the recall of American LPG cars at risk of blowing up due to a mechanical fault? Announce a Chevy believe Levy",
MB009,30782254217175040," Try $32 for a Toyota Corolla! RT @JasonLParks: 11th Commandment: Thou shalt not need $30 to fill up a Honda Civic",
MB009,30777616566849536," @berlin8194 PSP2...I feel like the 3DS is going to have a recall...",
MB009,30765809001308160," Loudoun County at Tuscarora (Va.) and Heritage at Loudoun Valley are neck and neck in the Toyota Poll of the Week!",
MB009,30765769277054976," Toyota Hiace : PressTV - Afghan girl raped, killed by US troops - OpEdNews http://uxp.in/27284885","=HYPERLINK(""http://uxp.in/27284885"",""LINK"")"
MB009,30755237690081280," Pastrana among entries in Toyota All-Star Showdown - Sporting News http://ow.ly/1b3LWi","=HYPERLINK(""http://ow.ly/1b3LWi"",""LINK"")"
MB009,30754503292616704," Hitachi Ltd : Gree, Horiba, SBI Holdings, Toyota: Japan Equity Preview - Bloomberg http://uxp.in/27300460","=HYPERLINK(""http://uxp.in/27300460"",""LINK"")"
MB009,30744727846395904," Another drop-side crib recall. Here's the link to make sure it's not yours: http://bit.ly/gc0kEJ","=HYPERLINK(""http://bit.ly/gc0kEJ"",""LINK"")"
MB009,30730323859873793," Toyota cut global output last month http://bit.ly/iesoaY","=HYPERLINK(""http://bit.ly/iesoaY"",""LINK"")"
MB009,30722236801351680," Then you slowly recall all your mind.",
MB009,30722042529579008," Yesss!! RT @ChloeAngyal Catcaller: You look pretty today. Me: I don't recall asking your opinion, fuckwad.",
MB009,30716888375894017," Why is it every girl wants to be barbie all of a sudden ? Barbie has a flat ass as I recall why not Jessica rabbit?",
MB009,30715847286726656," Medela Pump In Style recall announced recently. http://fb.me/GEvbbQKD","=HYPERLINK(""http://fb.me/GEvbbQKD"",""LINK"")"
MB009,30712816491044864," Toyota Land Cruiser: Toyota has released a new generation of five-door Toyota Land Cruiser 2010, which will be a... http://bit.ly/gqlXxE","=HYPERLINK(""http://bit.ly/gqlXxE"",""LINK"")"
MB009,30708177938944000," Used car recently added: #TOYOTA #COROLLA only £550 http://bit.ly/f0i0Iz","=HYPERLINK(""http://bit.ly/f0i0Iz"",""LINK"")"
MB009,30697388872048640," ? 00 Toyota Camry or 02 Nissan Maxima at a lost",
MB009,30695152129417216," As I recall, in the Bush era conservatives were making the argument that a deficit was fine, it was the percentage of GDP it represented.",
MB009,30695100430426113," @Wylin_CuzImYung lmao!!! you a hooooooooooooe for that 1...i don't recall that day anymore laughing out loud",
MB009,30693965313347586," Used car recently added: #TOYOTA #LANDCRUISER only £4495 http://bit.ly/fmqoKp http://twitpic.com/3txgan","=HYPERLINK(""http://bit.ly/fmqoKp"",""LINK"")""=HYPERLINK(""http://twitpic.com/3txgan"",""LINK"")"
MB009,30692876027428864," So is Toyota RT @Jbonita: I heard the lightrail is running. #justsayin @b_fresco",
MB009,30690950426664960," Constructing reality: Reality creation is such an interesting phenomenon. I recall (from when… http://goo.gl/fb/76TkW","=HYPERLINK(""http://goo.gl/fb/76TkW"",""LINK"")"
MB009,30675668505198592," At Toyota Let's See How Long It Takes Them To Do My Baby's Oil Change :/",
MB009,30673650680070144," @ChelseaAnalyst haha then why is my name under 'top stories by..' I don't recall providing you with a story! :P",
MB009,30672692260638721," The #Toyota FT-86 Concept II Teased Ahead of Geneva Auto Show Debut! http://ow.ly/3L1oD","=HYPERLINK(""http://ow.ly/3L1oD"",""LINK"")"
MB009,30670447733374976," okay well as romantic as that is - I don't recall asking you to be my sperm doner",
MB009,30668871815921665," $3. Toyota Camry With Fireworks In Sky 'I Love What You Do For Me' - http://collectormagic.com/p.cfm?c=10483","=HYPERLINK(""http://collectormagic.com/p.cfm?c=10483"",""LINK"")"
MB009,30653083423875073," CAR TIP OF THE DAY: Register your child restraint with the manufacturer. In the event of a safety recall all... http://fb.me/zPRE673k","=HYPERLINK(""http://fb.me/zPRE673k"",""LINK"")"
MB009,30650467860086784," #News Toyota Settles Strange Class-Action Lawsuit: In a bizarre piece of news today, the recent settlement of a ... http://bit.ly/fhAxja","=HYPERLINK(""http://bit.ly/fhAxja"",""LINK"")"
MB009,30645922526400512," Looks like there's strife in the apartment building next to the Toyota dealership. http://yfrog.com/h7mpwpp","=HYPERLINK(""http://yfrog.com/h7mpwpp"",""LINK"")"
MB009,30636206068858880," #sulitFeeds 2001 toyota rav4 4x4 matic p490t neg http://bit.ly/fNoKQ5","=HYPERLINK(""http://bit.ly/fNoKQ5"",""LINK"")"
MB009,30629752956002304," RT @NCA Toyota recall Avensis, Lexus IS250 check to see if your car is affected, go to www.nca.ie and check the latest product safety notice",
MB009,30628178833702912," More troubles for Toyota.... http://bit.ly/gR4XiT #cnn","=HYPERLINK(""http://bit.ly/gR4XiT"",""LINK"")"
MB009,30606482265346048," PJ & Duncan's Let's Get Ready To Rumble on my tv. Really bad I recall every lyric?!",
MB009,30605829329649664," toyota in memphis: ToyotaOfRichardson.com, 1046. HarrToyota.com, 86. westborotoyota.com, 312. YellowPages.com, 9... http://bit.ly/hJbvXD","=HYPERLINK(""http://bit.ly/hJbvXD"",""LINK"")"
MB009,30599365299019776," I fondly recall the time I discovered a cure for Dementia.Aah...it certainly brings back memories.",
MB009,30591256665001984," Del-Auto - Toyota Announces The Prices For 2011 Tacoma 4x4 trucks. - MyNewsdesk http://t.co/a3Cnvir","=HYPERLINK(""http://t.co/a3Cnvir"",""LINK"")"
MB009,30590163398696962," Toyota recalls 1.7m cars after new concerns http://s.wording.tv/gdtMzb","=HYPERLINK(""http://s.wording.tv/gdtMzb"",""LINK"")"
MB009,30587176999718913," 2011 Toyota Tundra – Power With V6 Engine http://tinyurl.com/632u7kc","=HYPERLINK(""http://tinyurl.com/632u7kc"",""LINK"")"
MB009,30574265715658752," University of Nairobi has embraced Toyota's idea of recalling faulty cars and has decided to recall Kalonzo's Law degree.",
MB009,30571851667210240," Huge New Toyota Recall Includes 245,000 Lexus GS, IS Sedans - http://newzfor.me/?cuye","=HYPERLINK(""http://newzfor.me/?cuye"",""LINK"")"
MB009,30567532691726337," Huge New Toyota Recall Includes 245,000 Lexus GS, IS Sedans - http://newzfor.me/?cuye","=HYPERLINK(""http://newzfor.me/?cuye"",""LINK"")"
MB009,30558796480774144," Toyota recalls nearly 1.7 million cars, including Lexus models – Morris County Daily Record: TOKYO (AP) — Toyota... http://bit.ly/hIOkhg","=HYPERLINK(""http://bit.ly/hIOkhg"",""LINK"")"
MB009,30546389339480064," Latest Ford Windstar minivan recall to fix rusted parts that could cause suspension/steering problems. http://daily.autobeatgroup.com","=HYPERLINK(""http://daily.autobeatgroup.com"",""LINK"")"
MB009,30541255167442944," 1986 Toyota truck (carmichael/sacramento): Woke up to stolen white off white 1986 toyota truck. Has black bed li... http://bit.ly/i0cc3L","=HYPERLINK(""http://bit.ly/i0cc3L"",""LINK"")"
MB009,30536721913348096," @kunalmajumder thats true , I recall when Rajiv gandhi lied to Parliament that no kick backs were paid for Bofors",
MB009,30535212769222656," So you think the TOTAL RECALL chick had a lot of boobage. You were wrong. http://yfrog.com/h544521742pxxwoqkfj","=HYPERLINK(""http://yfrog.com/h544521742pxxwoqkfj"",""LINK"")"
MB009,30531275001434113," Econbrowser: Three Years after the Great Recession's Start: In particular, recall that some observers were, even... http://bit.ly/hVLPOR","=HYPERLINK(""http://bit.ly/hVLPOR"",""LINK"")"
MB009,30529934942281728," Toyota Cuts Global Output In December: Toyota Motor Corp., the world's No. 1 automaker, said Thursday its worldw... http://bit.ly/dJzgeP","=HYPERLINK(""http://bit.ly/dJzgeP"",""LINK"")"
MB009,30522103514013697," Toyota Australia warns of SMS, email scams: Toyota Australia is warning members of the public that it has no con... http://bit.ly/hIJoLp","=HYPERLINK(""http://bit.ly/hIJoLp"",""LINK"")"
MB009,30513117570015232," Fuel leak concerns lead to worldwide Toyota recall http://bit.ly/fJ7o8n","=HYPERLINK(""http://bit.ly/fJ7o8n"",""LINK"")"
MB009,30505642645000192," @donttrythis Totally unrelated, but what year is your Toyota truck? Great vintage car.",
MB009,30495701821558784," Cars: http://cars.coldsip.com/2011/01/27/pre-owned-2008-toyota-sequoia-seattle-wa/","=HYPERLINK(""http://cars.coldsip.com/2011/01/27/pre-owned-2008-toyota-sequoia-seattle-wa/"",""LINK"")"
